date,CRO_cashflow,CRO_cml_units,CRO_cml_cost,CRO_gain_loss,CRO_avg_price,ADA_cashflow,ADA_cml_units,ADA_cml_cost,ADA_gain_loss,ADA_avg_price,BTC_cashflow,BTC_cml_units,BTC_cml_cost,BTC_gain_loss,BTC_avg_price,USDM_cashflow,USDM_cml_units,USDM_cml_cost,USDM_gain_loss,USDM_avg_price,VET_cashflow,VET_cml_units,VET_cml_cost,VET_gain_loss,VET_avg_price,USDC_cashflow,USDC_cml_units,USDC_cml_cost,USDC_gain_loss,USDC_avg_price,ONE_cashflow,ONE_cml_units,ONE_cml_cost,ONE_gain_loss,ONE_avg_price,DOGE_cashflow,DOGE_cml_units,DOGE_cml_cost,DOGE_gain_loss,DOGE_avg_price,AUDIO_cashflow,AUDIO_cml_units,AUDIO_cml_cost,AUDIO_gain_loss,AUDIO_avg_price,HBAR_cashflow,HBAR_cml_units,HBAR_cml_cost,HBAR_gain_loss,HBAR_avg_price,USD_cashflow,USD_cml_units,USD_cml_cost,USD_gain_loss,USD_avg_price
2021-11-28,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-29,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-30,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-01,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-02,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-03,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-04,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-05,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-06,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-07,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-08,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-09,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-10,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-11,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-12,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-13,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-14,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-15,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-16,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-17,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-18,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-19,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-20,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-21,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-22,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-23,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-24,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-25,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-26,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-27,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-28,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-29,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-30,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-31,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-01,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-02,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-03,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-04,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-05,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-06,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-07,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-08,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-09,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-139955.1,21930.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-10,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-139955.1,21930.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-11,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-139955.1,21930.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-12,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-139955.1,21930.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-13,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-139955.1,21930.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-14,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-147077.1,21310.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-15,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-147077.1,21310.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-16,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-147077.1,21310.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-17,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-147077.1,21310.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-18,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-147077.1,21310.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-19,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-147077.1,21310.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-20,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-147077.1,21310.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-21,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-147077.1,21310.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-22,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-147077.1,21310.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-23,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-250789.1,21010.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-24,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-250789.1,21010.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
